Mach	Beta	AoA	Force_X	Force_Y	Force_Z	CM_X	CM_Y	CM_Z	Cl	Cd	CM_Z_coeff
1.5	0	0	766.9655714285713	0.0725975238095238	0.0096135714285714	-0.0918345904761904	0.0208644571428571	0.1961377142857142	0.0001963378095238	2.074235714285714	0.000146375
1.5	0	1	767.8664047619046	816.4537338571427	0.005429158690476175	-0.0928255678571428	0.0708965333333333	1484.5584128095236	2.1663551104999996	2.229420238095238	1.1079074002976192
1.5	0	2	768.767238095238	1632.8348701904756	0.0012447459523809504	-0.0938165452380952	0.1209286095238095	2968.9206879047615	4.332513883190476	2.384604761904762	2.2156684255952386
1.5	0	3	769.6680714285714	2449.216006523809	-0.0029396667857142737	-0.0948075226190476	0.1709606857142857	4453.282963	6.498672655880951	2.5397892857142863	3.323429450892858
1.5	0	4	770.5689047619047	3265.597142857142	-0.0071240795238095	-0.0957985	0.2209927619047619	5937.645238095238	8.664831428571427	2.6949738095238103	4.431190476190477
1.5	0	5	780.9034523809523	4121.592857142857	0.04297147607142857	-0.08482390119047617	0.07973276190476189	7470.208928571427	10.90114857142857	3.1943054761904772	5.574930357142858
1.5	0	6	791.2379999999999	4977.5885714285705	0.09306703166666665	-0.07384930238095234	-0.06152723809523811	9002.772619047617	13.13746571428571	3.6936371428571437	6.718670238095239
1.5	0	7	801.5725476190476	5833.584285714285	0.14316258726190473	-0.06287470357142852	-0.2027872380952381	10535.336309523806	15.373782857142853	4.19296880952381	7.862410119047619
1.5	0	8	811.9070952380952	6689.58	0.1932581428571428	-0.0519001047619047	-0.3440472380952381	12067.899999999996	17.610099999999996	4.692300476190478	9.00615
1.5	0	9	815.2850238095238	7447.407500000001	0.26596116666666664	-0.02348205238095235	-0.45292589285714285	13446.074999999995	19.520396428571427	5.431602857142858	10.034662500000001
1.5	0	10	818.6629523809522	8205.235000000002	0.33866419047619045	0.004936000000000003	-0.5618045476190476	14824.249999999996	21.43069285714286	6.170905238095239	11.063175000000003
1.5	0	11	822.0408809523808	8963.062500000004	0.4113672142857143	0.033354052380952355	-0.6706832023809524	16202.424999999996	23.34098928571429	6.91020761904762	12.091687500000004
1.5	0	12	825.4188095238094	9720.890000000005	0.4840702380952382	0.0617721047619047	-0.7795618571428572	17580.599999999995	25.25128571428572	7.64951	13.120200000000006
1.5	0	13	819.562119047619	10398.942500000005	0.5013064285714286	0.01941470952380947	-0.8495068690476192	18878.724999999995	26.86956428571429	8.575432499999998	14.088950000000006
1.5	0	14	813.7054285714286	11076.995000000004	0.5185426190476191	-0.02294268571428576	-0.9194518809523811	20176.84999999999	28.487842857142855	9.501354999999997	15.057700000000004
1.5	0	15	807.8487380952381	11755.047500000004	0.5357788095238096	-0.06530008095238099	-0.989396892857143	21474.97499999999	30.10612142857142	10.427277499999995	16.026450000000004
1.5	0	16	801.9920476190478	12433.100000000004	0.553015	-0.1076574761904762	-1.059341904761905	22773.09999999999	31.72439999999999	11.353199999999994	16.995200000000004
1.5	0	17	794.9146666666668	13080.085714285717	0.6264634357142858	-0.027549214383333354	-1.5397211785714289	24043.799999999992	33.157907142857134	12.48000952380952	17.943529761904763
1.5	0	18	787.8372857142858	13727.071428571431	0.6999118714285715	0.0525590474238095	-2.0201004523809525	25314.499999999993	34.59141428571428	13.606819047619044	18.891859523809526
1.5	0	19	780.7599047619049	14374.057142857144	0.7733603071428572	0.13266730923095232	-2.500479726190476	26585.199999999997	36.02492142857143	14.733628571428572	19.84018928571429
1.5	0	20	773.6825238095239	15021.042857142857	0.8468087428571429	0.2127755710380952	-2.980859	27855.899999999998	37.45842857142858	15.860438095238097	20.788519047619047
1.5	0	21	759.9603452380953	15676.89523809524	0.965894080952381	-0.03077410743571432	-2.7673313452380954	29172.119047619046	38.794497619047625	17.191555952380956	21.770795238095236
1.5	0	22	746.2381666666668	16332.74761904762	1.084979419047619	-0.27432378590952383	-2.5538036904761903	30488.33809523809	40.130566666666674	18.522673809523813	22.753071428571424
1.5	0	23	732.5159880952381	16988.600000000002	1.204064757142857	-0.5178734643833334	-2.3402760357142856	31804.55714285714	41.46663571428572	19.85379166666667	23.735347619047616
1.5	0	24	718.7938095238095	17644.452380952385	1.3231500952380952	-0.7614231428571429	-2.126748380952381	33120.77619047619	42.80270476190477	21.184909523809527	24.717623809523804
1.5	0	25	711.212	18150.602380952383	-66.32437552380951	26.127575500000003	117.94865300000004	34185.691666666666	43.625464285714294	22.54299642857143	25.51235476190476
1.5	0	26	703.6301904761905	18656.752380952385	-133.9719011428571	53.01657414285715	238.02405438095244	35250.607142857145	44.44822380952381	23.90108333333334	26.307085714285712
