Mach	Beta	AoA	Force_X	Force_Y	Force_Z	CM_X	CM_Y	CM_Z	Cl	Cd	CM_Z_coeff
1.5	0	0	867.2402380952382	-0.7033454761904763	-0.5004260476190476	0.4817295714285713	1.1835580952380955	-1.435252380952381	-0.0016778595238095	2.0688400000000007	-0.000996494
1.5	0	1	868.517130952381	1075.6307051785716	-0.46397602380952385	0.4915710595238094	1.049570785714286	2257.0295130952377	2.5234166053571427	2.249697500000001	1.5670515580714282
1.5	0	2	869.7940238095238	2151.9647558333336	-0.427526	0.5014125476190476	0.9155834761904764	4515.494278571428	5.048511070238095	2.4305550000000005	3.1350996101428565
1.5	0	3	871.0709166666666	3228.2988064880956	-0.3910759761904762	0.5112540357142857	0.7815961666666668	6773.959044047619	7.5736055351190466	2.6114125	4.703147662214285
1.5	0	4	872.3478095238094	4304.632857142858	-0.3546259523809524	0.5210955238095238	0.6476088571428572	9032.423809523809	10.0987	2.7922700000000003	6.271195714285713
1.5	0	5	878.2597619047617	5382.917142857143	-0.3639775357142857	0.5416610714285715	0.6046531904761905	11265.667857142858	12.58915	3.33864130952381	7.821721785714284
1.5	0	6	884.1717142857142	6461.201428571429	-0.37332911904761906	0.5622266190476191	0.5616975238095239	13498.911904761906	15.0796	3.88501261904762	9.372247857142856
1.5	0	7	890.0836666666665	7539.485714285714	-0.3826807023809524	0.5827921666666666	0.5187418571428571	15732.155952380956	17.570050000000002	4.43138392857143	10.922773928571427
1.5	0	8	895.9956190476189	8617.769999999999	-0.3920322857142857	0.6033577142857142	0.4757861904761905	17965.400000000005	20.0605	4.97775523809524	12.473299999999998
1.5	0	9	897.3960357142856	9593.402499999998	-0.6554463571428572	0.7748022142857142	0.6042002976190475	19958.825000000004	22.237350000000003	5.81172892857143	13.857349999999999
1.5	0	10	898.7964523809524	10569.034999999996	-0.9188604285714286	0.946246714285714	0.7326144047619045	21952.25	24.414200000000008	6.645702619047619	15.241399999999999
