Mach	Beta	AoA	Force_X	Force_Y	Force_Z	CM_X	CM_Y	CM_Z	Cl	Cd	CM_Z_coeff
1.5	0	0	812.7279047619049	-0.1027787714285714	-0.0617666095238095	0.0738945857142857	0.0653189095238095	-0.0961973	-0.0002666883333333	2.108849999999999	-7.976316190476191e-05
1.5	0	1	812.107023809524	618.6104159214285	-0.0656075619047618	0.0701499547619047	0.0759875273809523	1109.9386853583333	1.5645831980357143	2.2179424999999995	0.9203194633428574
1.5	0	2	811.486142857143	1237.3236106142856	-0.0694485142857142	0.0664053238095237	0.0866561452380952	2219.973568016667	3.129433084404762	2.3270349999999995	1.8407186898476195
1.5	0	3	810.8652619047622	1856.036805307143	-0.0732894666666666	0.0626606928571427	0.097324763095238	3330.0084506750004	4.694282970773809	2.4361275	2.7611179163523816
1.5	0	4	810.2443809523812	2474.75	-0.077130419047619	0.0589160619047618	0.1079933809523809	4440.043333333333	6.259132857142857	2.54522	3.681517142857144
1.5	0	5	815.8755119047621	3110.8975	-0.0943369809523809	0.0658104178571427	0.1315536309523809	5583.461071428571	7.843499642857141	2.897022142857143	4.629595595238096
1.5	0	6	821.506642857143	3747.044999999999	-0.1115435428571428	0.0727047738095237	0.1551138809523809	6726.878809523809	9.427866428571429	3.248824285714287	5.577674047619049
1.5	0	8	832.7689047619048	5019.339999999998	-0.1459566666666666	0.0864934857142857	0.202234380952381	9013.714285714284	12.596599999999995	3.952428571428573	7.473830952380955
1.5	0	9	821.2957916666667	5609.021249999999	-0.1536898154761904	0.0833096738095237	0.1880343547619048	10072.7625	13.991549999999997	4.559892500000002	8.351952083333336
1.5	0	10	809.8226785714287	6198.702499999999	-0.1614229642857142	0.0801258619047618	0.1738343285714286	11131.810714285712	15.386499999999996	5.16735642857143	9.230073214285715
1.5	0	11	798.3495654761906	6788.383750000001	-0.169156113095238	0.0769420499999999	0.1596343023809524	12190.858928571426	16.781449999999996	5.774820357142858	10.108194345238095
1.5	0	12	786.8764523809525	7378.065000000001	-0.1768892619047618	0.073758238095238	0.1454342761904762	13249.90714285714	18.176399999999997	6.382284285714286	10.986315476190477
1.5	0	13	775.4033392857144	7967.746250000002	-0.1846224107142856	0.0705744261904761	0.13123425	14308.955357142851	19.571349999999995	6.989748214285715	11.864436607142856
1.5	0	14	763.9302261904763	8557.427500000003	-0.1923555595238094	0.0673906142857142	0.1170342238095238	15368.003571428568	20.9663	7.597212142857143	12.742557738095236
1.5	0	16	740.9840000000003	9736.790000000005	-0.2078218571428571	0.0610229904761904	0.0886341714285714	17486.099999999995	23.7562	8.81214	14.498799999999996
1.5	0	17	728.7400714285716	10296.442500000005	-0.3049411428571428	0.055771638095238	0.2825547952380952	18434.599999999995	24.963525	9.68788	15.285249999999998
1.5	0	19	704.2522142857143	11415.747499999998	-0.4991797142857142	0.0452689333333332	0.6703960428571429	20331.599999999995	27.37817500000001	11.43936	16.858150000000006
1.5	0	21	680.7968452380951	12470.074999999995	-0.6441557499999999	0.0261590464285714	0.9509394047619047	22156.099999999995	29.537734523809533	13.3016	18.37097380952381
1.5	0	23	658.3739642857142	13459.425	-0.7398692499999999	-0.0015580226190475	1.124184880952381	23908.09999999999	31.44220357142858	15.2746	19.823721428571424
1.5	0	24	647.1625238095237	13954.100000000002	-0.7877259999999999	-0.0154165571428571	1.2108076190476191	24784.09999999999	32.3944380952381	16.2611	20.55009523809523
1.5	0	25	637.28775	14400.3	-0.7860894047619047	-0.0508922392857142	1.219652142857143	25604.27976190476	33.12544642857143	17.337061904761903	21.230146428571427
1.5	0	26	627.4129761904762	14846.5	-0.7844528095238095	-0.0863679214285713	1.2284966666666666	26424.45952380952	33.85645476190476	18.413023809523807	21.910197619047626
1.5	0	27	617.5382023809524	15292.7	-0.7828162142857144	-0.1218436035714285	1.2373411904761904	27244.63928571428	34.58746309523809	19.488985714285707	22.59024880952381
