Mach	Beta	AoA	Force_X	Force_Y	Force_Z	CM_X	CM_Y	CM_Z	Cl	Cd	CM_Z_coeff
1.5	0	0	566.7800952380952	0.0576642142857143	0.1135939523809523	0.0349934095238095	-0.3700835714285714	0.2005720476190476	0.0001766515238095	1.7363038095238097	0.0001769401904761
1.5	0	1	567.2251428571428	853.3625338750002	0.1169934285714285	0.0330370761904761	-0.3734709166666666	1562.3220957023807	2.5774920124523817	1.9189567857142855	1.3782462765714287
1.5	0	4	568.5602857142857	3413.277142857143	0.1271918571428571	0.0271680761904761	-0.3836329523809523	6248.686666666666	10.309438095238098	2.466915714285714	5.512454285714287
1.5	0	5	569.6319523809523	4274.8153571428575	0.1356896666666666	0.0280581202380951	-0.4035779999999999	7837.6638095238095	12.873277380952384	3.015769047619047	6.914215714285716
1.5	0	7	571.7752857142856	5997.891785714286	0.1526852857142857	0.0298382083333332	-0.4434680952380951	11015.618095238096	18.000955952380956	4.113475714285713	9.717738571428574
1.5	0	9	572.4448095238095	7682.362976190477	0.1733152142857142	0.0280175916666666	-0.4895344047619047	14150.140476190478	22.937140476190475	5.541064166666665	12.48294523809524
1.5	0	10	572.0426666666666	8505.295952380953	0.1854473333333333	0.0253069309523809	-0.5156556666666666	15695.685714285715	25.30948571428571	6.4197992857142845	13.846390476190477
1.5	0	11	571.6405238095238	9328.228928571429	0.1975794523809523	0.0225962702380952	-0.5417769285714285	17241.230952380953	27.681830952380945	7.298534404761904	15.209835714285711
1.5	0	12	571.238380952381	10151.161904761906	0.2097115714285714	0.0198856095238095	-0.5678981904761904	18786.77619047619	30.05417619047618	8.177269523809523	16.573280952380948
1.5	0	14	559.173642857143	11693.930952380955	0.1867719523809523	0.0158916904761904	-0.4771351428571428	21745.03809523809	34.28573809523809	10.48273714285714	19.18299047619048
1.5	0	15	553.1412738095239	12465.31547619048	0.1753021428571428	0.0138947309523809	-0.431753619047619	23224.16904761904	36.40151904761904	11.63547095238095	20.487845238095247
1.5	0	16	547.1089047619049	13236.700000000006	0.1638323333333333	0.0118977714285714	-0.3863720952380953	24703.299999999992	38.51729999999999	12.78820476190476	21.79270000000001
1.5	0	18	525.3353333333334	14787.900000000003	0.1568824999999999	0.0670882428571428	-0.4169088333333333	27566.8	42.512602380952366	15.678666666666665	24.31884523809525
1.5	0	20	503.56176190476185	16339.1	0.1499326666666666	0.1222787142857143	-0.4474455714285714	30430.300000000003	46.50790476190474	18.569128571428568	26.84499047619049
1.5	0	21	500.44003571428567	16981.09880952381	0.3256012380952381	0.0888685285714286	-1.0562253690476189	31634.65595238096	47.95631666666665	20.16007738095238	27.907435714285725
1.5	0	22	497.3183095238095	17623.09761904762	0.5012698095238095	0.0554583428571428	-1.6650051666666663	32839.01190476191	49.40472857142856	21.751026190476196	28.96988095238096
1.5	0	23	494.1965833333333	18265.09642857143	0.676938380952381	0.0220481571428571	-2.273784964285714	34043.36785714285	50.85314047619047	23.341975000000005	30.032326190476194
1.5	0	24	491.0748571428571	18907.09523809524	0.8526069523809525	-0.0113620285714285	-2.8825647619047614	35247.723809523806	52.30155238095238	24.932923809523817	31.09477142857143
1.5	0	25	484.5678928571429	19494.907142857144	-5.667395142857143	2.25944955	9.477331190476187	36503.33095238095	53.43421071428571	26.657623809523816	32.2024380952381
1.5	0	26	478.0609285714286	20082.71904761905	-12.187397238095238	4.530261128571427	21.83722714285714	37758.9380952381	54.56686904761904	28.38232380952381	33.31010476190477
1.5	0	27	471.5539642857143	20670.53095238096	-18.70739933333333	6.801072707142855	34.19712309523809	39014.54523809525	55.699527380952375	30.10702380952381	34.417771428571434
1.5	0	28	465.047	21258.34285714286	-25.22740142857143	9.071884285714283	46.55701904761904	40270.15238095239	56.83218571428571	31.831723809523808	35.5254380952381
1.5	0	29	466.03926190476193	21781.6	-14.772884880952384	8.449215476190474	26.884042738095232	41453.40952380953	57.60024523809523	33.65546547619048	36.56928214285715
1.5	0	30	467.03152380952383	22304.857142857145	-4.318368333333336	7.826546666666665	7.211066428571421	42636.66666666667	58.36830476190477	35.47920714285715	37.613126190476194
1.5	0	31	468.0237857142857	22828.114285714284	6.136148214285711	7.2038778571428566	-12.46190988095239	43819.92380952381	59.13636428571429	37.30294880952381	38.656970238095234
